genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
DNAJC5;0.6061974032847877;-0.00022057756279642325;0.00042788214320714155;0.9869098145664693
FBXO28;0.6062038962057328;-0.000397254706348699;0.0007706189948645369;0.9869098145664693
C19orf47;0.6062094940751288;0.00010491097603434231;0.00020351589620761924;0.9869098145664693
KRTAP5-10;0.6062959945028769;-0.00046482326036116254;0.0009019232562055622;0.9869098145664693
MZT1;0.6063145218185598;-0.0003901963044828861;0.0007571592492445337;0.9869098145664693
C17orf74;0.6065042576298278;-0.000123755282327901;0.00024026844005293682;0.9869098145664693
ZNF552;0.606651892429311;0.00016269630011200734;0.00031600127354872723;0.9869098145664693
SPRR3;0.6067009513631141;0.00042277817334664065;0.0008212642775236426;0.9869098145664693
CD1D;0.6067656578482075;0.000231939849842763;0.0004506339027122759;0.9869098145664693
DEFB136;0.6068192656262136;0.0004845055782748854;0.0009414819469151469;0.9869098145664693
CUL4A;0.6068272991597987;0.00019464340252086984;0.0003782357744559738;0.9869098145664693
CDRT15L2;0.6068289064317207;0.0003602388227038093;0.0007000279342237792;0.9869098145664693
MAFB;0.6068833160757972;-0.0005113549945197286;0.0009938321906662261;0.9869098145664693
FNIP2;0.60689704972873;0.00011726239194574432;0.00022791131727471187;0.9869098145664693
THAP1;0.6069189722254047;-0.00035860724380276546;0.000697031933978344;0.9869098145664693
PRR15L;0.606924219433435;-0.0001120239242397367;0.00021774627616263724;0.9869098145664693
TGFBI;0.6071566317513571;-0.00010847666804296334;0.00021098765388025663;0.9869098145664693
COL4A3BP;0.607181228440744;0.00016340500487513592;0.0003178452902439657;0.9869098145664693
SUGCT;0.6071919975624048;-7,12E+10;0.0001385272542824157;0.9869098145664693
S100G;0.6072348917313523;-0.0008181596197128261;0.0015916710391766149;0.9869098145664693
FNDC11;0.6072588562974925;-0.00016156712292993234;0.000314338246221542;0.9869098145664693
THY1;0.6073063087851981;0.00030821659655371733;0.0005997325290995651;0.9869098145664693
CRYGB;0.6073454139414773;-0.00021067455151909035;0.0004099783555356026;0.9869098145664693
ALS2CL;0.607354501422718;6,78E+10;0.00013186900077926945;0.9869098145664693
RPL7L1;0.607436727717446;0.00025413518548086716;0.0004946796380452437;0.9869098145664693
CYB5R1;0.6075025855380362;0.00022243447941442301;0.0004330529182288091;0.9869098145664693
