genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
TENM3;0.008699251660231546;0.0036551540812845605;0.0013931359696280985;0.7180728678612924
ME1;0.008732557201823948;0.007317381538147599;0.0027903525623566546;0.7180728678612924
PPARG;0.008857167747283963;0.017877838053922034;0.006829979016604961;0.7180728678612924
CYP2C9;0.009039714409376795;-0.0053726945124337976;0.002058043450695177;0.7180728678612924
MARK2;0.00904176178171407;0.01006754185784303;0.0038565478337782124;0.7180728678612924
ERICH4;0.009121729779500364;0.008302634758148318;0.0031841448117500924;0.7180728678612924
OR2A14;0.009145422301758594;-0.010906714494210065;0.004184261229475895;0.7180728678612924
GARS;0.009163903505910818;0.005255767854835722;0.0020168622583557247;0.7180728678612924
OR6C4;0.009176492261240171;-0.010373483209919397;0.003981466400636014;0.7180728678612924
DCAF4;0.009202713901645539;0.005496565381644548;0.002110439213533414;0.7180728678612924
MKRN2;0.009203395580016357;-0.01056600654767521;0.004056921065578946;0.7180728678612924
THAP1;0.0092113116696636;0.021125658811113352;0.008112320133609649;0.7180728678612924
GSTM1;0.009217617928782073;0.02118042905410501;0.008134084768452081;0.7180728678612924
ZBTB7C;0.009219554997258633;0.005263082614176053;0.0020212784253016737;0.7180728678612924
PDE11A;0.009324706253571515;0.002819536511494101;0.001084458423295665;0.7180728678612924
RETREG3;0.009325664872218864;-0.01202440893223121;0.004624926275447993;0.7180728678612924
HK3;0.009340577968811879;0.003143460519008871;0.0012093185241877666;0.7180728678612924
LCE3E;0.00934472123395016;-0.025538470482093064;0.009825462743111189;0.7180728678612924
ABCB4;0.009401340516422597;0.003381053221428784;0.0013018377232756994;0.7180728678612924
KLHL7;0.009403519448711687;-0.01487036066237172;0.005725845930657544;0.7180728678612924
OR10G9;0.009514066810006487;0.009785394677906773;0.003773712314495423;0.7211141659756007
RBM19;0.009564511244845994;0.0035303729619330453;0.001362435136834438;0.7211141659756007
NAGS;0.00961489105885908;-0.007702978504381919;0.002974795613164957;0.7211141659756007
EXOSC3;0.009617303252704596;0.007152886810429471;0.0027624491095008556;0.7211141659756007
GORAB;0.0097023907118476;0.009653480273868803;0.0037325540432835104;0.7211141659756007
SLAIN1;0.009760214139167354;0.007540361497756349;0.0029178200792421816;0.7211141659756007
OR5B21;0.009766481231605915;0.011312422857791327;0.0043778328859765386;0.7211141659756007
GAPVD1;0.00978547016002862;0.003649237659896798;0.001412597138748991;0.7211141659756007
PIK3C2A;0.00979310033551689;0.006152786302944021;0.0023819531459685797;0.7211141659756007
MPZL1;0.009918256787971327;-0.01341171381997807;0.005200959032161622;0.727443371373897
CCDC183;0.00999342705093228;0.0052463237528884415;0.0020365448308251573;0.7300709935318874
ZNF727;0.010049322711734017;0.006021652514735234;0.0023392677718300516;0.7312754205448486
CIDEB;0.010163568572039405;-0.009431456053154357;0.0036694735930261216;0.7366999157139188
CYP8B1;0.010216928883363133;0.011151314096862864;0.004341679622618696;0.7376861181310751
TEX12;0.0102631963070224;0.013401936907071848;0.005221126922587555;0.7381545374926654
PCNX4;0.010382492851629736;0.005362228798287652;0.0020922860337176485;0.7410136044878689
OR1L6;0.010407344845845401;0.009537269308909342;0.003722549461612097;0.7410136044878689
ABCB11;0.010510091397764456;-0.00505202543864515;0.0019745177815883113;0.7410136044878689
